"","PRJNA291292:ampicillin:PA14","PRJNA291292:silver_nitrate:PA14","PRJNA291292:aztreonam:PA14","PRJNA291292:bleach:PA14","PRJNA291292:benzalkonium_chloride:PA14","PRJNA291292:carbenicillin:PA14","PRJNA291292:cefoperazone:PA14","PRJNA291292:ciprofloxacin:PA14","PRJNA291292:gentamicin:PA14","PRJNA291292:neomycin:PA14","PRJNA291292:polymyxin_B:PA14","PRJNA291292:povidone-iodine:PA14","PRJNA291292:tobramycin:PA14","PRJNA291292:water:PA14","PRJNA291292:H2O2:PA14"
"PA14_02100",-0.6931,0.3372,0.1312,0.4092,-0.7652,0.7652,0.4715,0.1962,-0.6848,0.7679,-0.3173,0.3252,0.5598,0.6427,0.6188
"PA14_02110",-0.3805,-1.3717,0.8755,0.3809,-0.217,-1.1166,1.1989,2.1105,-0.3289,-0.059,-0.4142,0.4944,0.817,-0.4488,-0.1894
"PA14_02130",0.4686,0.9784,0.1136,-0.886,0.3395,-0.1666,0.0981,0.9638,-1.0472,0.0358,0.0793,-0.4104,0.3698,-0.7272,-0.0932
"PA14_02140",0.3537,-0.844,0.4781,-0.5851,0.6475,-0.6849,-0.6487,-0.0114,-1.255,-0.2643,-0.4786,-0.126,-0.2898,-0.2426,-0.6745
"PA14_02150",-0.4625,-0.1106,0.5483,-0.8588,0.365,-0.8715,-1.331,-0.0171,-0.7432,0.669,0.1385,-0.797,-0.4469,0.2906,-0.0424
"PA14_02190",-0.2832,-0.6745,-0.0773,-0.1718,0.636,-0.055,0.1423,0.1704,-0.6745,-0.2906,-0.6745,0.0183,-0.1718,0.1223,0.0989
"PA14_02200",0.703,-1.1423,-0.4997,0.5879,0.6786,-0.5614,0.3701,-0.3294,-1.9304,-0.8919,-0.8841,0.8654,0.0685,-0.6866,0.0446
"PA14_02220",0.6682,-0.7826,-0.0065,0.3959,-0.1953,0.6218,0.7952,0.4976,-0.0702,-0.9097,0.3664,0.9628,-0.6586,-0.6251,0.5974
"PA14_02230",-0.1067,0.2472,0.0663,0.7854,0.7191,0.4412,1.1283,0.7837,-1.2006,-0.4049,-1.0724,-0.142,-0.5426,-0.6299,0.6112
"PA14_02250",-0.9372,-0.2317,-0.6907,0.6287,-0.8949,2.0806,-0.9908,0.3316,0.1142,-0.2639,-0.2323,-1.5665,-1.0075,-0.3735,0.9206
"PA14_02260",-0.7392,0.4745,-0.2968,1.4672,0.4356,-0.8418,-0.1922,-0.8676,0.0322,-0.7774,0.0452,0.8285,-0.1404,0.1343,0.7485
"PA14_02270",-0.5608,1.0798,-0.6568,0.1124,0.012,0.7285,0.7344,-0.7143,0.3325,-1.6875,-0.8526,-0.4468,0.6326,-0.385,0.162
"PA14_02290",0.7106,0.2185,0.086,-0.4868,-0.9259,0.9318,-0.5962,0.7253,1.3446,0.1994,-0.722,-0.4997,0.4647,0.3704,0.107
"PA14_02310",0.0897,-0.8815,-0.1823,-0.6848,0.3249,-0.3419,0.9219,0.9521,0.8471,0.861,0.3508,-0.422,-1.0637,-0.3312,-0.1068
"PA14_02330",-0.2926,0.553,0.3448,-0.184,0.1924,-0.0374,0.6745,0.4296,-0.0962,-4e-04,-0.1552,-0.6745,-0.6745,0.2874,0.5208
"PA14_02340",-0.2493,0.2956,-0.0074,0.8603,-2.0959,1.4048,-0.5404,-0.4066,0.521,-0.2642,1.0402,0.6745,0.5612,0.0548,-1.0318
"PA14_02360",-0.4154,0.2884,0.7336,-2.122,0.3247,-1.0196,0.037,0.1841,0.0086,1.0934,-2.122,0.2617,-0.1727,0.0594,0.6786
"PA14_02370",0.2015,-1.5088,0.8122,-1.16,-1.6886,-0.5389,0.295,0.2644,-1.2175,0.3824,-0.1275,-1.2866,-0.1706,1.16,1.0282
"PA14_02390",1.3605,0.5418,-1.1556,-2.0784,-1.666,0.904,-0.3148,1.2862,0.202,1.695,0.1528,-2.6035,0,0.4913,-1.1444
"PA14_02410",0.8423,0.6037,-0.1227,-1.6733,-0.1679,0.4371,0.1976,-0.669,1.1419,1.1398,-0.7716,0.9416,-0.9344,-0.1727,-1.0509
"PA14_02450",-0.1948,0.5696,0.2058,-0.2147,-0.3576,0.1553,-0.3944,0.968,-0.7978,0.3973,0.0256,-0.8804,-0.0932,-0.6744,1.1103
"PA14_02460",0.6422,-0.5509,0.7758,0.1249,0.16,-0.6929,-0.2397,0.0731,-0.468,-0.4044,0.0537,-0.6498,0.2762,0.1248,0.8356
"PA14_02470",0.2687,0.2464,0.0403,0.3784,-0.1108,-0.5983,0,1.2025,-1.1263,-0.7186,0.3947,-1.3977,1.2274,-0.9839,-0.0731
"PA14_02520",-0.4148,1.5419,0.0655,-0.2056,-0.4758,-1.2658,-1.4097,0.171,0.2011,-0.4659,1.9511,-0.9832,0,1.4134,-0.8662
"PA14_02530",-0.0764,0.0778,-0.6829,-1.2131,-0.1583,-0.556,-0.4132,0.573,0.0534,-1.2879,0.1607,-0.5656,0.6596,0.0658,-1.5173
"PA14_02550",-1.315,0.785,1.0498,-0.2334,0.0566,0.6212,0.8948,0.7444,1.5833,-0.596,-0.8251,-0.6966,-0.9851,-0.2954,0.8331
"PA14_02620",0.6745,-0.5511,0.7764,0.6248,0.2809,-2.24,1.7643,0.5065,-0.7252,-1.7643,-0.3516,0.8113,0.0391,0.3044,0.6396
"PA14_02630",-0.0577,1.7549,0.2359,-0.5301,-0.6745,-0.9602,-1.3174,0.722,-0.0418,0.2317,1.6258,-0.7442,0.169,0.9187,-0.3718
"PA14_02640",0.9578,0.1713,0.2678,-1.7432,0.7596,0.9837,0.9566,0.4843,-0.8716,0.6305,-0.0417,0.5387,-0.785,0.8716,0.2774
"PA14_02650",0.0459,-0.3084,-0.6064,-0.7694,0.6926,-0.069,-0.7649,0.1628,-0.853,0.1691,-0.7528,0.1702,0.1766,0.1037,-0.2046
"PA14_02660",0.0907,-0.2894,-0.727,-0.0814,0.1195,0.7438,-0.3182,0.4228,0.4901,-0.4496,0.0245,0.7142,-0.5677,-0.8363,0.2056
"PA14_02680",1.4374,-1.3374,0.0835,-3.016,1.4672,-1.2147,-1.3734,1.4012,-1.8261,-0.7906,-0.1494,0.6587,-0.1999,0.556,-0.6962
"PA14_02690",0.2935,-0.5014,0.0799,-0.2012,0.5968,-0.5853,0.2012,0.3246,-0.5756,-0.1014,-1.0769,1.0989,-0.2112,-0.1019,-0.6126
"PA14_02700",1.1345,-1.3246,0.512,0.1476,-1.1848,-0.5032,0.1547,1.419,-1.0882,0.1397,-1.426,-2.7716,0.7906,-0.3288,-1.4813
"PA14_02730",0.7461,-2.5535,0.7422,0.1031,0.0222,0.4542,-0.3614,1.7683,0.4434,0.5278,0.6407,-0.2311,0.6272,0.2046,0.8274
"PA14_02740",-0.1896,-0.8632,0.2856,0.4708,-0.3236,-0.6122,0.253,0.598,0.6636,0.4125,-2.0337,1.5974,0.9451,-0.3025,0.1561
"PA14_02750",0.3398,-0.6223,0.137,-0.9178,-0.5938,0.8145,1.0527,0.2148,1.2205,0.4193,-1.0455,0.6156,0,0.0335,0.048
"PA14_02760",0.0134,-2.6542,-0.2018,1.2033,-1.1037,-0.7282,0.006,-0.215,0.0312,0.2476,-1.3817,0.5923,0.3921,0.504,1.7075
"PA14_02790",0.1897,-0.8728,0.3158,0.3408,-0.0758,0.1479,-0.1512,0.4027,-0.8728,-0.1225,-0.8728,0.5025,-0.8728,0.4165,-0.4502
"PA14_02810",0.734,-1.3445,-0.3062,0.6768,-1.801,-0.5578,-0.4952,0.3984,-0.4422,0.9398,0.112,0.6455,-0.2828,-0.7514,-0.5266
"PA14_02830",-1.0683,-0.2921,0.3474,-0.7634,-1.2572,0.0365,0.4413,-0.2465,0.7995,0.4291,0.6226,-1.1906,-0.1273,0.1548,0.7136
"PA14_02840",-0.4709,-0.2653,-1.0602,0.5972,-0.3895,0.1299,0.006,-0.5203,0.4937,0.5063,-0.6444,-0.8932,0.5352,0,0.7216
"PA14_02850",0.619,-1.5632,-0.5212,0.2727,-0.0583,-0.3601,0.75,-0.4051,-0.1126,-0.1668,0.2812,0.9571,0.5706,-0.4498,0.3853
"PA14_02870",0.2612,0.0824,0.3555,0.6598,-0.4628,0.338,1.2094,1.262,0.2488,-0.3009,-0.9846,-0.7252,-0.1315,-1.9005,0.35
"PA14_02890",0.0251,0.7525,-0.1284,-1.355,-2.367,-0.7362,-0.2629,-1.32,-0.3178,-0.3567,0.0595,-0.7797,0.0986,-0.6641,-1.0093
"PA14_02900",0.3754,0.5728,-0.4706,-0.921,-0.252,-0.263,1.8181,-0.3102,-0.5818,0.2428,-0.6934,-0.921,-0.921,-1.0318,1.8106
"PA14_02910",-0.4832,1.2623,0.0887,0.2964,-0.4629,-0.9892,-0.5568,0.0362,-0.5136,-1.0865,-0.2414,0.3312,-0.0439,-0.4034,-2.1598
"PA14_02930",-1.2571,-0.7906,0.5623,-1.2091,-0.857,0.5965,-0.1825,-0.4537,0.7041,1.0217,-0.7906,0.4983,-1.0396,2.0216,-0.1889
"PA14_02960",0.315,-0.3804,-0.3086,-0.6548,0.2479,0.7891,-0.2512,-0.8212,-1.4494,-0.1295,-0.6406,1.015,-0.6164,-0.1172,0.3072
"PA14_02970",-0.6942,0.0394,-0.1398,-1.0524,0.4425,1.0013,-0.674,0.202,-0.0654,0.4688,-0.3212,-0.7616,0.1945,0.3408,0.0543
"PA14_02980",0.6485,0.2341,0.2186,-0.3615,-0.166,-0.8018,1.0274,-0.3127,-0.3887,-0.5644,-1.0274,-0.192,0.1046,1.0274,-0.2602
"PA14_02990",-0.8923,-1.7668,0.9578,-0.0816,0.459,-0.2747,-0.3336,-0.3402,-0.0578,0.3107,-0.4874,-2.1468,1.6565,-0.485,0.0176
"PA14_03000",-0.9732,0.8408,-0.1014,-1.9114,-0.6102,-0.2018,-0.5694,0.114,1.4333,1.0872,-1.9114,0.5778,-1.9114,-1.034,-0.0576
"PA14_03010",0.4607,-0.668,0.5264,0.0767,0.027,-0.8926,0.6318,0.8092,-0.3494,-0.1807,-0.3689,0.4568,0.0121,-0.8544,-0.4712
"PA14_03020",0.3939,-0.1315,0.0922,-1.26,-0.641,0.641,0.0227,-0.671,0.4468,0.3625,-0.307,-0.307,-0.3598,0.5497,0.4202
"PA14_03030",-1.1233,-0.2183,-0.107,0.2007,-1.7059,0.1476,0.252,0.654,-0.328,-0.2282,-0.0425,0.175,0.6844,-0.0336,0.0904
"PA14_03040",-3.1668,-1.0357,-0.7425,0.058,-1.1044,0.9561,-2.1298,0.7162,0.2386,-0.801,0.1132,0.4652,0.8071,0.8633,1.3604
"PA14_03050",-0.3816,1.0392,-0.6083,0.2058,1.2044,0.1507,0.4538,1.3426,0.712,0.6801,-0.3124,-0.1336,1.1601,0.3622,-1.2271
"PA14_03070",-1.35,-0.398,0.4797,1.012,0.3484,-1.2367,0.0449,-0.0528,1.1696,-0.5044,-0.1121,-0.3365,1.1213,-0.0174,0.0584
"PA14_03080",0.8094,0.4768,0.518,-0.5127,-0.6331,0.2419,-0.5052,-0.4485,-0.1774,0.1283,-0.4556,0.2225,-0.1914,0.0427,0.3152
"PA14_03090",0.0215,-0.2938,-0.3532,0.8296,-0.5454,-0.1027,0.6527,-0.7986,0.2522,0.0845,0.1905,-0.7769,-0.3832,-0.0436,0.178
"PA14_03100",-0.6889,-0.126,0.1217,0.96,0.361,0.5985,0.5599,0.3952,0.0578,-0.2898,-0.9074,0.6429,-0.6062,0.156,-0.4142
"PA14_03110",0.3938,0.0055,0.119,-0.0468,-0.8978,0.3172,-0.4632,0.8571,0.2848,0.2116,-1.1225,0.3203,-0.4696,-0.3664,0.9067
"PA14_03120",0.1837,0.1858,-0.0506,-0.3362,0.9949,0.7079,0.6786,-1.259,-0.7588,0.8984,-1.2141,0.5418,0.1872,0.7094,0.2578
"PA14_03130",-1.7706,0.5025,-0.0163,1.7523,0.8972,0.6362,0.2233,0.6968,-0.3874,-2.0324,0.6548,-0.2563,-0.4692,0.1823,-1.0768
"PA14_03150",0.2076,1.1126,-0.888,-0.7873,-0.6558,-0.7543,-0.1312,-0.7351,0.8126,0.6154,0.7234,-0.9611,0.3699,-0.1644,-0.1079
"PA14_03160",0.5402,-0.527,0.4248,0.4097,1.0133,0.5453,1.0749,0.6255,0.7185,1.0657,-0.4623,0.1719,-0.3618,-0.615,-0.131
"PA14_03163",-0.1415,-0.1666,-1.014,0.3977,-0.8195,0.7046,1.144,3.395,3.3242,1.5981,0.1324,0.1485,-0.9539,0.15,4.4522
"PA14_03166",0.2432,-0.5256,-0.8378,0.5436,-1.5762,0.1995,0.8743,3.6163,0.2636,-0.498,-0.8117,-0.026,-0.2276,0.4174,3.5884
"PA14_03170",-0.3986,0.9228,-0.5876,-0.3447,0,0.272,0.4125,1.2573,-0.6292,0.4393,-0.4082,0.0171,0.5746,0.3543,-0.2063
"PA14_03180",0.9813,-0.3159,0.2329,0.1292,-0.3479,0.0332,1.1391,0.3465,0.8303,-0.191,-0.2605,0.0527,0.0665,-0.3225,-0.354
"PA14_03190",0.689,0.52,-1.0292,-0.4423,0.1534,0.2185,0.5098,0.2462,0.8202,0.2763,0.8636,1.043,-1.61,0.0958,1.3119
"PA14_03200",-0.1023,-0.7648,-0.1111,-0.4594,0.291,-0.5026,-0.1525,-0.6632,-0.3262,-0.3087,-0.3569,1.9567,-0.2942,0.0433,2.2786
"PA14_03210",1.4068,-1.322,0.0663,-1.322,-0.7382,0.0399,1.7901,0.022,-0.6886,-1.0646,-0.735,0.4038,0.7698,-0.4438,2.6477
"PA14_03220",-0.6856,-0.0976,-0.6249,0.5855,-0.3953,-1.2085,0.2128,0.524,-0.6072,-0.8811,-0.1663,0.9284,0.526,0.3132,2.3678
"PA14_03240",-0.8003,-0.9368,0.656,0.62,0.6526,-1.0464,0.8087,0.0887,-0.5428,0.1365,0.0792,-1.1976,-0.3055,-0.2876,-0.345
"PA14_03250",-0.6455,0.3777,-0.2174,-1.2356,-1.9809,-1.3881,0.0166,1.3266,-1.361,-1.3266,0.2699,0.8236,-1.1683,0.6936,0.4714
"PA14_03265",-0.4416,-0.9236,0.326,0.336,-0.1519,-0.8491,0.4035,0.3476,-0.8772,-0.9064,-0.5599,0.5436,-0.2854,0.1868,0.6886
"PA14_03270",0.2326,-0.9007,-0.5626,0.6016,0.0788,0.1096,1.2502,0.9199,-2.8514,-1.9685,-0.8906,1.302,0.0444,-0.2222,1.6164
"PA14_03285",1.3022,-0.8004,-0.0756,0.5898,-0.1903,-0.4274,0.5073,0.2174,-1.2822,-1.5192,-0.1128,0.9516,-0.7363,-0.7172,1.1086
"PA14_03290",0.6307,-0.7461,-0.3353,0.6033,0.4084,-0.2802,0.5209,-0.2386,1.0496,-1.0095,-0.9443,0.7105,0.8257,1e-04,0.6191
"PA14_03300",0.8705,-1.0258,-0.497,0.7006,0.3844,0.4867,0.8023,1.1266,0.7145,-0.3086,-1.3182,0.513,0.6256,0.1274,0.1368
"PA14_03310",0.3798,-1.0867,-1.0995,0.7714,-1.1277,-0.0844,0.4734,0.005,0.3404,0.325,-0.7292,0.0164,-0.7116,0.3476,-0.4488
"PA14_03320",1.4523,-0.9944,-0.6538,0.241,0.0243,0.2804,0.4715,-0.2609,0.8588,-2.7553,-0.2913,1.7285,-0.9011,-0.7924,1.929
"PA14_03330",1.0782,-0.5004,0.2165,0.9556,-0.3743,-0.0236,0.7021,-0.5692,0.5974,-0.3533,-1.6061,1.3724,-0.3388,-0.8245,1.5943
"PA14_03340",0.4118,-1.1747,-0.0398,0.5113,0.0055,0.8377,0.7378,1.0153,0.6756,-6e-04,-1.8651,1.7338,-0.5978,-0.34,1.935
"PA14_03350",0.3942,-0.6922,-0.195,0.3189,-0.1294,-0.6125,1.0353,0.4918,0.372,-0.6558,-0.9291,0.9853,-0.0555,-0.4662,1.5345
"PA14_03360",-0.1272,-0.4874,0.6826,0.7272,-0.1529,-0.003,0.8684,0.3539,0.6663,-0.5866,-1.1102,0.6804,-0.229,-0.3064,1.0953
"PA14_03370",1.1605,-1.7831,-0.0503,1.1645,-0.3296,-0.9642,1.5427,0.3731,-0.6856,-1.322,-1.5442,1.2767,0.0219,-0.6261,0.8628
"PA14_03380",0.9117,0.1744,-0.274,1.1663,-1.2689,0.602,0.6978,0.902,0.1043,-0.9853,-0.6913,1.8487,-0.7158,-0.4336,0.9568
"PA14_03390",1.998,-0.9095,-0.5282,-1.6018,0.3435,-0.3512,3.0335,0.3971,4.6023,1.2345,-0.4935,3.0815,-0.5222,-0.3246,-0.7034
"PA14_03400",1.0454,-0.6815,-0.3883,0.282,0.0102,-0.0361,0.766,0.592,3.1988,1.1703,-1.1058,1.1099,0.0143,-0.0199,-0.7441
"PA14_03430",0.4205,0.4329,-0.1158,0.085,-0.787,0.5067,0.1627,-0.1385,0.2385,0.4016,0.09,0.7467,-0.8697,0.6088,0.5712
"PA14_03450",0.7797,-1.8341,0,0.28,0.5628,1.0085,0.919,0.6004,0.746,-0.6149,-0.0716,1.5401,0.0116,-0.6557,1.1721
"PA14_03470",-0.6312,1.4866,-1.3376,-2.2349,0.7808,0.0885,-0.179,1.2849,-0.4495,0.0707,1.101,-1.9682,0.5268,-0.6174,0.5304
"PA14_03480",-0.48,0.0923,0.4998,0.4522,-0.4332,-2.0753,-0.4488,-0.7811,1.566,0,1.9705,-0.4911,0.6394,0.1256,0.3182
"PA14_03490",0.342,0.2719,1.339,0.5039,1.3846,0.3964,2.2695,0.5323,0.664,-0.6932,-0.2392,1.67,0.2537,-0.9638,-0.276
"PA14_03510",1.0099,-0.8745,-0.0886,-0.5587,1.1986,1.0372,-0.2244,-1.0761,-0.919,-0.05,-1.8381,0.9333,0.3371,0.919,0.3358
"PA14_03530",0.6235,0.0375,0,0.3684,1.4983,-0.4182,0.2183,0.5933,-0.3734,-0.8192,1.0387,0.4,0.0419,-0.3588,-0.5899
"PA14_03560",-0.1269,-0.6296,-0.0229,0.26,-0.4025,0.0685,-0.7617,0.1379,0.6744,0.2652,-1.3736,0.1478,-1.3736,0.3858,0.2714
"PA14_03580",0.9238,0.5331,-0.4164,-1.6119,0.2739,-0.701,-0.7383,-0.988,-0.1487,-0.2118,0.4627,0.4549,-0.6136,0.0561,-0.2568
"PA14_03590",0.6674,0.599,0.0757,-0.534,-0.6604,-0.3031,1.2818,0.2372,-1.2818,-0.325,-0.334,-0.378,-0.378,0.2891,0.3714
"PA14_03610",0.0898,-0.8258,0.7447,-0.6482,1.2155,0.1819,0.8476,0.8099,-1.9333,-0.7112,-0.6792,0.1218,-0.3471,-0.4333,-0.3774
"PA14_03620",0.64,-0.7297,0.0399,-0.3058,0.1759,0.3774,-0.1096,0.0884,0.2418,0.1938,-0.3648,-0.7297,-0.0317,0.0935,0.5189
"PA14_03650",-0.2038,-1.3504,0.5344,0.4674,-0.1104,0.1678,-0.4093,0.5399,-0.709,-0.061,-0.799,0.4198,-0.2572,-0.065,-0.6456
"PA14_03670",1.1166,-0.6036,1.2725,0.1409,-0.1402,0.9596,-0.1326,0.6788,0.2816,-0.5986,-1.0711,0.2812,-0.1934,-0.6729,-0.9248
"PA14_03680",0.0189,-1.5365,0.5072,0.1873,0.1383,0.9975,0.3284,0.4816,0.267,-0.1314,-1.3409,1.1245,0.3169,-0.4238,-0.2415
"PA14_03700",0.1295,-0.422,1.1604,0.3386,1.6662,-0.3678,1.2774,0.425,0.4728,0.8863,-0.6766,-0.7311,-1.0819,-0.622,-0.6706
"PA14_03710",0.5902,0.1488,-0.7001,-1.1109,1.6795,1.3598,1.116,0.4955,0.0369,-1.636,-0.8818,-1.1363,-1.3093,-0.1697,-0.4171
"PA14_03720",-0.4535,-1.3725,0.4206,-0.912,0.8616,-0.7065,-1.2559,1.8438,-1.7419,-0.0134,-1.7856,-0.3542,0.08,0.29,-0.864
"PA14_03730",-1.5587,2.0332,-1.1663,-0.4109,-0.7385,0.8106,-0.5423,1.0966,0.4167,0.7848,1.2318,-0.0971,0.2809,0.3273,-0.9717
"PA14_03760",-0.0336,0.4973,0.082,-1.7773,0.9006,0.4402,0.1878,0.5297,1.8097,0.7088,-0.9596,-1.0024,0.0069,0.329,-0.3702
"PA14_03770",0.0905,0.041,-0.1475,0.0835,-0.7257,-0.6434,0.4622,-0.7494,0.736,0.8327,0.1357,-1.2138,-0.5038,1.2138,0.5162
"PA14_03780",-1.237,1.5266,1.1003,1.6382,-0.3702,1.198,0.5894,0.6576,-0.2812,-0.4322,-0.3913,-0.0745,0.2011,-0.8274,0.7008
"PA14_03790",-1.5509,0.2139,-0.5896,1.0636,-0.1372,0.6024,0.1621,-0.3783,-0.7054,-0.5888,0.9204,-0.2162,1.1008,-0.9453,-0.5142
"PA14_03800",0.1664,-0.9274,0.6209,-1.1808,0.719,-0.5036,-0.0584,0.8524,-1.3689,-1.457,-0.3002,0.1058,0.2686,-0.3898,-0.782
"PA14_03810",-0.5684,-0.4791,0.293,3.7997,0.474,0.316,0.5516,0.7623,3.7313,2.7774,-0.8732,-0.1411,0.309,-0.3352,-0.9514
"PA14_03830",-0.444,-0.2558,1.2148,6.5466,-1.3352,0.3792,-0.2464,-0.2599,7.6034,5.6058,-2.0867,0.529,-0.0105,0.2704,-0.8404
"PA14_03840",0.7334,-0.8008,0.766,0.6492,-1.146,-0.7974,-0.2513,0.9519,0.509,0.2538,-1.0834,0.8843,-1.3914,-0.5208,-0.873
"PA14_03855",-1.5063,0.6782,-0.5639,-1.096,0.0616,-2.3653,-1.8465,-0.183,-1.0749,0.1955,0.2957,0.011,1.3291,0.8542,-0.1127
"PA14_03860",-0.3354,0.4676,-1.3408,1.4854,-1.4379,0.584,0.6403,-0.3265,3.0338,0.2192,0.5461,1.775,-0.1923,0.0192,0.0771
"PA14_03870",-0.0403,0.3248,-1.3016,-0.1478,-1.0454,0.2578,0.2353,0.2972,-0.261,0.0605,0.5879,0.742,-0.8588,0.0713,0.1908
"PA14_03880",-0.0092,0.4055,-0.374,0.8603,-1.0697,0.636,0.431,-0.0766,1.9763,0.8483,0.1714,0.8768,-0.5011,0.0616,0.9274
"PA14_03900",-0.1887,0.6732,-1.2242,-0.0061,-1.1525,1.4344,0.0794,-0.5864,-0.1045,-0.0374,0.7232,0.5907,-0.2399,0.2311,0.3374
"PA14_03920",0.0424,-0.3157,-0.5287,1.6479,-0.2453,0.4758,0.6466,0.6266,1.7665,-0.0147,0.6088,0.5018,-0.149,-0.3987,-0.374
"PA14_03930",0.9814,-0.3736,-0.0175,1.4279,-0.6078,0.1319,0.3196,0.0266,0.474,-0.5708,-0.0317,0.8972,-0.4396,-0.5473,0.3888
"PA14_03940",0.83,0.0227,-0.7357,0.7702,0.3017,0.3696,0.8798,0.2755,-0.8646,-1.0958,-0.2868,1.0444,-0.7965,-0.4686,0.0676
"PA14_03950",0.7296,-1.6224,-0.0971,1.2993,-0.7515,-0.2073,1.4494,0.6399,-1.3061,-1.7464,-0.7362,0.737,0.0451,-0.4365,-0.2706
"PA14_03960",0.124,-0.7203,0.5157,-0.1542,0.1868,0.0881,-0.5029,1.6572,-0.7202,-1.3335,-0.4432,0.4475,-0.2955,-0.5218,0.5462
"PA14_03980",0.4588,0.7923,-0.4042,0.2436,-0.9555,0.4228,0.7727,-1.0733,-1.2056,0.4902,1.6284,-0.1375,-0.0263,0.3177,0.3872
"PA14_04000",0.1844,-0.0809,0.9619,0.8738,0.4615,1.3303,2.305,-0.3254,1.0266,-0.2105,-0.1529,-0.4476,-0.0635,-0.735,-1.3037
"PA14_04010",-0.3158,-0.7909,0.4883,-0.8258,1.1129,-0.1582,1.7702,0.0404,1.4642,-0.4803,-0.7182,-0.2003,0.8199,-0.377,-1.3349
"PA14_04020",-0.4996,0.9366,0.5455,-0.3014,-0.2598,1.1406,-1.0162,-0.2916,-0.5197,0.65,0.2093,-0.5396,-0.0652,0.5145,0.468
"PA14_04030",-1.124,-0.3297,-1.6887,-0.9154,0.0385,1.9196,-1.2833,0.9962,-0.1306,0.414,-0.9208,0.2466,0.4046,-0.5463,0.3726
"PA14_04040",-0.7423,-0.7236,0.7038,-0.0313,1.0863,0.5479,0.5643,0.2891,0.7963,-0.3538,0.8064,-0.5127,0.8048,-0.5373,-0.423
"PA14_04050",0.8162,0.1886,-1.2215,-1.055,-0.8111,-0.4261,-0.5474,1.4463,0.4804,-0.4764,1.0412,-0.3502,0.0265,1.4269,-0.3865
"PA14_04070",0.7781,-0.3743,-1.2376,-0.9948,0.2522,0.4887,-0.1339,0.6528,0.8622,-0.153,1.1169,-0.2795,-0.6204,0.4518,0.2527
"PA14_04080",-0.2454,-0.3981,0.2102,-0.2773,0.5786,0.585,0.6068,-0.0123,1.0514,-0.5848,-0.1651,-1.0863,0.3564,-0.9228,-1.42
"PA14_04090",0.7434,-2.73,-0.941,0.0388,0.7196,-0.2598,0.2844,1.61,-0.9208,0.8279,-0.018,-1.2666,-0.6571,-0.5691,0.1612
"PA14_04100",-0.771,-0.2005,-1.1421,1.1773,-0.1348,0.642,1.2834,-0.7053,2.7147,1.3012,0.1558,-0.0814,0.3533,1.107,0
"PA14_04110",1.5393,-1.2839,0.7356,-1.5867,0.6926,-0.8698,0.2739,4.5762,0.297,0.5107,0.4408,-0.542,0.9434,0.1144,-0.2096
"PA14_04140",0.6228,-0.4982,-0.2496,-0.9908,-0.158,-0.4022,1.0564,1.6061,1.0866,-0.2283,-1.1341,-0.093,-0.6621,-0.1012,-0.3929
"PA14_04150",-0.3138,0.428,-0.6544,-0.3383,-1.1927,0,-0.3962,0.9329,0.5641,0.8371,0.6138,-1.7954,0.2734,0.8277,-0.5049
"PA14_04160",-1.3562,-0.6446,-0.2633,0.9687,-0.8886,0.5085,-0.7594,1.2034,0.7288,0.1201,0.6783,0.6527,-0.5685,0.3912,-0.0914
"PA14_04180",2.1373,-1.2017,0.4291,0.8806,0.174,-0.518,0.6618,-0.4569,-0.2131,-0.7641,1.9089,-0.6308,-0.057,-0.7252,-0.4344
"PA14_04210",0.308,1.3322,-0.1713,0.7742,-1.3437,-0.1902,-0.6332,0.493,-0.4988,-1.3206,0.595,-0.3488,0.6059,-0.3073,-1.3031
"PA14_04220",-0.3745,-0.1149,-0.2819,1.9531,-0.1456,0.1346,0.4926,-0.1256,0.063,-0.0653,-1.0193,-0.4288,0.348,0.307,0.1694
"PA14_04250",-0.2399,-1.5322,-0.0864,-0.4092,0.319,0.1132,-0.8386,0.6954,-1.5322,0.3276,-1.5322,0.2728,-0.574,0.5628,0.3918
"PA14_04270",2.0082,0.37,0.4207,-2.1044,-0.769,0.226,-0.0584,0.6296,-1.8699,-0.5641,2.2738,-0.7816,-0.424,0.0778,0.6796
"PA14_04290",-1.4628,-0.6767,0.5854,0.3792,0.2036,1.0476,0.1366,0.5812,0.0534,0.5655,-0.2247,-0.4259,-0.3204,-0.0268,-1.1208
"PA14_04300",0.6366,-1.3459,0,-1.125,0.28,-0.2163,1.7719,1.464,1.4486,1.0694,-0.047,-0.7314,-0.1826,0.258,-1.6216
"PA14_04310",-0.6212,0.9697,0.2576,-2.5284,0.1064,-0.3713,-0.367,0.581,0.3856,0.9146,-1.5028,-2.267,0.5435,0.4003,-0.764
"PA14_04320",-1.2538,0.8092,-0.5835,-1.3202,-0.277,0.6677,-0.5036,1.7066,-0.8921,0.6416,-0.3088,0,0.532,-0.4422,0.2174
"PA14_04330",0.6086,-0.5916,-0.1281,0.3107,0.6342,0.4078,0.7406,1.3783,0.2292,-1.3863,-0.0703,0.1084,-0.5107,-1.2375,0.3061
"PA14_04340",0.3836,0.317,0.4014,-0.1002,0.0983,0.4029,0.3183,1.454,-0.2155,0.0127,-0.8078,0.3644,-1.1014,-1.1043,0.668
